ID2;URL;Image;Title;Description;Price;Currency;Generation;Год соответствия начала выпуска поколения;Год соответствия окончания выпуска поколения;DIA диска;Направление;Сторона;Discount;Артикул;Стоимость, RUB;Положение по высоте;Марка;Марка соответствия;Модель;Подмодель;Только модель;Модель синоним;Модель соответствия;Подмодель соответствия;Только модель соответствия;Модификация;Кузов;Артикул;Констр. номер;Название запчасти;Коробка передач;Маркировка двигателя;Тип двигателя;Объем двигателя;Особенности двигателя;Цвет кузова;Год;Стоимость, USD (в разобранном виде);Стоимость, USD (в сборе);Стоимость, RUB (в разобранном виде);Стоимость, RUB (в сборе);Стоимость, BYN (в разобранном виде);Стоимость, BYN (в сборе);Примечание;Состояние;Url;Фотографии;Фотографии авто;Остаток протектора
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5524853/;;Alfa Romeo 147 2000-2004, 2003, Амортизатор капота 5 ст. мех. 1.6;  5524853, 46739202, 2003 1.6 Бензин Амортизатор капота;707;RUB;поколение-1 альфы 147 (2001-2006);;;;;левая=правая;0;5524853;707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;5524853;46739202;Амортизатор капота;5 ст. мех.;AR 37203;Бензин;1.6 л;Инжектор;синий;2003;;111.50;;707;;116;  5524853, 46739202, 2003 1.6 Бензин Амортизатор капота;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5524853/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5524851/;;Alfa Romeo 147 2000-2004, 2003, Амортизатор капота 5 ст. мех. 1.6;  5524851, 46739202, 2003 1.6 Бензин Амортизатор капота;707;RUB;поколение-1 альфы 147 (2001-2006);;;;;левая=правая;0;5524851;707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;5524851;46739202;Амортизатор капота;5 ст. мех.;AR 37203;Бензин;1.6 л;Инжектор;синий;2003;;111.50;;707;;116;  5524851, 46739202, 2003 1.6 Бензин Амортизатор капота;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5524851/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/145/amortizator-kapota/sku-5446520/;;Alfa Romeo 145, 1997, Амортизатор капота 5 ст. мех. 1.4;  5446520, , 1997 1.4 Бензин Амортизатор капота;707;RUB;поколение-1 альфы 145 (1979-2024);;;;;левая=правая;0;5446520;707;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Хэтчбэк 3 дв.;5446520;;Амортизатор капота;5 ст. мех.;AR 33503;Бензин;1.4 л;Инжектор;красный;1997;;111.50;;707;;116;  5446520, , 1997 1.4 Бензин Амортизатор капота;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/amortizator-kapota/sku-5446520/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/145/amortizator-kapota/sku-5511569/;;Alfa Romeo 145, 1997, Амортизатор капота 5 ст. мех. 1.4;  5511569, , 1997 1.4 Бензин Амортизатор капота;707;RUB;поколение-1 альфы 145 (1979-2024);;;;;левая=правая;0;5511569;707;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Хэтчбэк 3 дв.;5511569;;Амортизатор капота;5 ст. мех.;AR 33503;Бензин;1.4 л;Инжектор;красный;1997;;111.50;;707;;116;  5511569, , 1997 1.4 Бензин Амортизатор капота;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/amortizator-kapota/sku-5511569/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5348833/;;Alfa Romeo 147 2000-2004, 2004, Амортизатор капота 6 ст. мех. 1.9;  5348833, 46739202, 2004 1.9 Дизель Амортизатор капота;707;RUB;поколение-1 альфы 147 (2001-2006);;;;;;0;5348833;707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;5348833;46739202;Амортизатор капота;6 ст. мех.;192 A5.000;Дизель;1.9 л;JTD;черный;2004;;111.50;;707;;116;  5348833, 46739202, 2004 1.9 Дизель Амортизатор капота;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5348833/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5348825/;;Alfa Romeo 147 2000-2004, 2004, Амортизатор капота 6 ст. мех. 1.9;  5348825, 46739202, 2004 1.9 Дизель Амортизатор капота;707;RUB;поколение-1 альфы 147 (2001-2006);;;;;;0;5348825;707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;5348825;46739202;Амортизатор капота;6 ст. мех.;192 A5.000;Дизель;1.9 л;JTD;черный;2004;;111.50;;707;;116;  5348825, 46739202, 2004 1.9 Дизель Амортизатор капота;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-kapota/sku-5348825/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-5349675/;;Alfa Romeo 147 2000-2004, 2004, Амортизатор так себе левый задний 6 ст. мех. 1.9;  5349675, 46841067, 2004 1.9 Дизель Амортизатор так себе;2707;RUB;поколение-1 альфы 147 (2001-2006);;;;зад.;левая;0;5349675;2707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;5349675;46841067;Амортизатор подвески левый задний;6 ст. мех.;192 A5.000;Дизель;1.9 л;JTD;черный;2004;;126.50;;2707;;146;  5349675, 46841067, 2004 1.9 Дизель Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-5349675/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-5348751/;;Alfa Romeo 147 2000-2004, 2004, Амортизатор так себе передний 6 ст. мех. 1.9;  5348751, 50515466, 2004 1.9 Дизель Амортизатор так себе;1107;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;;0;5348751;1107;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;5348751;50515466;Амортизатор подвески передний;6 ст. мех.;192 A5.000;Дизель;1.9 л;JTD;черный;2004;;114.50;;1107;;122;  5348751, 50515466, 2004 1.9 Дизель Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-5348751/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4296576/;;Alfa Romeo 147 2000-2004, 2004, Амортизатор так себе левый передний 5 ст. мех. 2;  4296576, 50515466, 46750866, 2004 2 Бензин Амортизатор так себе;3707;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;левая;0;4296576;3707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;4296576;50515466,46750866;Амортизатор подвески левый передний;5 ст. мех.;AR 32310;Бензин;2 л;Инжектор;черный;2004;;134.00;;3707;;161;  4296576, 50515466, 46750866, 2004 2 Бензин Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4296576/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4297253/;;Alfa Romeo 147 2000-2004, 2004, Амортизатор так себе правый передний 5 ст. мех. 2;  4297253, 50515466, 46750866, 2004 2 Бензин Амортизатор так себе;2507;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;правая;0;4297253;2507;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;4297253;50515466,46750866;Амортизатор подвески правый передний;5 ст. мех.;AR 32310;Бензин;2 л;Инжектор;черный;2004;;125.00;;2507;;143;  4297253, 50515466, 46750866, 2004 2 Бензин Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4297253/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4360639/;;Alfa Romeo 147 2000-2004, 2002, Амортизатор так себе задний 5 ст. мех. 1.9;  4360639, 46841067, 2002 1.9 Дизель Амортизатор так себе;5007;RUB;поколение-1 альфы 147 (2001-2006);;;;зад.;;0;4360639;5007;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 3 дв.;4360639;46841067;Амортизатор подвески задний;5 ст. мех.;937 A2.000;Дизель;1.9 л;JTD;серебристый;2002;;144.50;;5007;;182;  4360639, 46841067, 2002 1.9 Дизель Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4360639/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4311119/;;Alfa Romeo 147 2000-2004, 2002, Амортизатор так себе задний 5 ст. мех. 1.9;  4311119, 46841067, 2002 1.9 Дизель Амортизатор так себе;5007;RUB;поколение-1 альфы 147 (2001-2006);;;;зад.;;0;4311119;5007;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 3 дв.;4311119;46841067;Амортизатор подвески задний;5 ст. мех.;937 A2.000;Дизель;1.9 л;JTD;серебристый;2002;;144.50;;5007;;182;  4311119, 46841067, 2002 1.9 Дизель Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4311119/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4290146/;;Alfa Romeo 147 2000-2004, 2002, Амортизатор так себе правый передний 5 ст. мех. 1.9;  4290146, 50515466, 46763904, 2002 1.9 Дизель Амортизатор так себе;1707;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;правая;0;4290146;1707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 3 дв.;4290146;50515466,46763904;Амортизатор подвески правый передний;5 ст. мех.;937 A2.000;Дизель;1.9 л;JTD;серебристый;2002;;119.00;;1707;;131;  4290146, 50515466, 46763904, 2002 1.9 Дизель Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4290146/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4441823/;;Alfa Romeo 147 2000-2004, 2002, Амортизатор так себе левый передний 5 ст. мех. 1.6;  4441823, 50515466, 46804012, 2002 1.6 Бензин Амортизатор так себе;1707;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;левая;0;4441823;1707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;4441823;50515466,46804012;Амортизатор подвески левый передний;5 ст. мех.;AR 32104;Бензин;1.6 л;Инжектор;красный;2002;;119.00;;1707;;131;  4441823, 50515466, 46804012, 2002 1.6 Бензин Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4441823/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4444234/;;Alfa Romeo 147 2000-2004, 2002, Амортизатор так себе правый передний 5 ст. мех. 1.6;  4444234, 50515466, 46804012, 2002 1.6 Бензин Амортизатор так себе;1707;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;правая;0;4444234;1707;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;4444234;50515466,46804012;Амортизатор подвески правый передний;5 ст. мех.;AR 32104;Бензин;1.6 л;Инжектор;красный;2002;;119.00;;1707;;131;  4444234, 50515466, 46804012, 2002 1.6 Бензин Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4444234/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4690863/;;Alfa Romeo 147 2000-2004, 2001, Амортизатор так себе левый передний 5 ст. мех. 1.6;  4690863, 50515466, 2001 1.6 Бензин Амортизатор так себе;1307;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;левая;0;4690863;1307;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 3 дв.;4690863;50515466;Амортизатор подвески левый передний;5 ст. мех.;AR 37203;Бензин;1.6 л;Инжектор;голубой;2001;;116.00;;1307;;125;  4690863, 50515466, 2001 1.6 Бензин Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-4690863/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-1269656/;;Alfa Romeo 147 2000-2004, 2001, Амортизатор так себе правый передний 5 ст. мех. 1.6;  1269656, , 2001 1.6 Бензин Амортизатор так себе;1307;RUB;поколение-1 альфы 147 (2001-2006);;;;перед.;правая;0;1269656;1307;;Alfa Romeo;Alfa Romeo;147 2000-2004;147;2000-2004;Alfa Romeo 147 | Альфа Ромео 147 2000-2004;147 2000-2004;147;2000-2004;;Хэтчбэк 5 дв.;1269656;;Амортизатор подвески правый передний;5 ст. мех.;;Бензин;1.6 л;Инжектор;красный;2001;;116.00;;1307;;125;  1269656, , 2001 1.6 Бензин Амортизатор так себе;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/147/2000-2004/amortizator-podveski/sku-1269656/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/145/amortizator-sidenya/sku-5506922/;;Alfa Romeo 145, 1981, Амортизатор сиденья  ;  5506922, , 1981   Амортизатор сиденья;19607;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5506922;19607;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;;5506922;;Амортизатор сиденья;;;;;;;1981;;257.00;;19607;;407;  5506922, , 1981   Амортизатор сиденья;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/amortizator-sidenya/sku-5506922/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/145/antenna/sku-5571770/;;Alfa Romeo 145, 1980, Антенна АКПП (авт.) 1.6;  5571770, , 1980 1.6 Бензин Антенна;19607;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571770;19607;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571770;;Антенна;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;;257.00;;19607;;407;  5571770, , 1980 1.6 Бензин Антенна;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/antenna/sku-5571770/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/antenna/sku-5571769/;;Alfa Romeo 145, 1980, Антенна АКПП (авт.) 1.6;  5571769, , 1980 1.6 Бензин Антенна;19607;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571769;19607;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571769;;Антенна;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;;257.00;;19607;;407;  5571769, , 1980 1.6 Бензин Антенна;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/antenna/sku-5571769/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/antenna/sku-5571768/;;Alfa Romeo 145, 1980, Антенна АКПП (авт.) 1.6;  5571768, , 1980 1.6 Бензин Антенна;19607;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571768;19607;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571768;;Антенна;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;;257.00;;19607;;407;  5571768, , 1980 1.6 Бензин Антенна;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/antenna/sku-5571768/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
